 1.42124335980043E-04, 2.86733734355948E-06, 5.17402586410753E-05, 4.28201747126877E-05, 2.07662509637885E-04, 1.41964104841463E-04, 8.20863861008547E-05, 1.60308176418766E-04, 1.04495644336566E-04, 3.37692035827786E-05,-5.16218606207985E-05,-1.54078370542265E-05,-2.81887205346720E-05,
 1.01043260656297E-04,-5.55848673684523E-05,-1.05991442978848E-04,-1.32499873870984E-04,-1.37203343911096E-04,-9.84250364126638E-05,-1.66028941748664E-04,-4.66493875137530E-05,-1.12460977106821E-04,-3.93697191611864E-05, 2.88155551970704E-05, 2.44258608290693E-05, 3.08026319544297E-05,
-2.06791257369332E-04,-6.40066064079292E-05,-1.50590596604161E-04,-1.65795601787977E-04,-3.18799575325102E-04,-2.10368321859278E-04,-2.86052090814337E-04,-2.66584218479693E-04,-2.05384247237816E-04,-1.01442463346757E-04,-3.08373643065352E-07, 1.30732860270655E-05, 1.63951899594394E-05,
 7.05252678017132E-05,-1.81727118615527E-05, 6.29041242063977E-05, 1.55489578901324E-05,-1.72551663126796E-04,-1.65707358974032E-04,-1.16959294246044E-04,-1.29552005091682E-04,-8.39542481116951E-05,-8.10016208561137E-05,-6.93029578542337E-05,-6.11984141869470E-05,-4.17931187257636E-05,
 1.31553868413903E-04, 7.14663256076165E-05, 1.26962651847862E-04, 1.40164876938798E-04, 1.98595487745479E-04, 1.17976356705185E-04, 2.26951873628423E-04, 2.00681111891754E-04, 1.87522658961825E-04, 9.08265137695707E-05, 8.83697211975232E-05, 4.75925880891737E-05, 2.42550577240763E-05,
-1.85644807061180E-04, 7.83157447585836E-05,-2.21114532905631E-05, 6.84259503032081E-05, 3.31698509398848E-04, 2.60581320617348E-04, 2.72320234216750E-04, 2.18566958210431E-04, 2.33914193813689E-04, 1.07638246845454E-04, 2.91644864773843E-05, 1.97788322111592E-05, 5.66097878618166E-06,
-9.38624114990234E+01,-9.40979385375977E+01,-9.53380661010742E+01,-9.64176712036133E+01,-9.70311737060547E+01,-9.86436004638672E+01,-1.00008163452148E+02,-1.01109031677246E+02,-1.01378021240234E+02,-1.02960906982422E+02,-1.05169540405273E+02,-1.06506790161133E+02,-1.06438453674316E+02,
-2.94678354263306E+00,-2.90637922286987E+00,-3.08791637420654E+00,-2.85797882080078E+00,-2.59352040290833E+00,-2.53565645217896E+00,-2.25186800956726E+00,-2.08251047134399E+00,-2.06618666648865E+00,-1.33756220340729E+00,-2.05385372042656E-01, 3.91759157180786E-01, 1.96900457143784E-01,
 5.78123450279236E-01, 3.53586196899414E-01, 2.75621891021729E-01, 5.82633949816227E-02,-7.02516734600067E-02,-3.29384177923203E-01,-5.15524744987488E-01,-4.85277205705643E-01,-7.50329852104187E-01,-7.49491631984711E-01,-9.18219983577728E-01,-6.77003324031830E-01,-3.80969196557999E-01,
 3.88009339570999E-01, 5.53819775581360E-01, 5.76462447643280E-01, 6.37516021728516E-01, 6.00104868412018E-01, 6.50445640087128E-01, 6.24725878238678E-01, 4.80242609977722E-01, 4.74477708339691E-01, 4.20921385288239E-01, 6.42125666141510E-01, 4.52103555202484E-01, 2.41586506366730E-01,
-1.46021634340286E-01,-1.17143325507641E-01,-7.62977302074432E-02,-5.31233027577400E-02, 1.51219470426440E-02, 5.22664524614811E-02, 6.04026541113853E-02, 1.35131850838661E-01, 2.16930583119392E-01, 9.05516892671585E-02,-2.00856730341911E-01,-2.57609605789185E-01,-1.38386294245720E-01,
-7.06443488597870E-02,-1.41220405697823E-01,-1.42043337225914E-01,-1.48185417056084E-01,-1.63790091872215E-01,-1.05886295437813E-01,-8.32023620605469E-02,-6.87109902501106E-02,-2.05568270757794E-03, 5.24549372494221E-02, 1.73608526587486E-01, 1.86408057808876E-01, 1.03819482028484E-01,
 4.50663156807423E-02, 4.82261255383492E-02, 3.23133505880833E-02, 2.88811642676592E-02, 7.44506483897567E-03,-2.72549111396074E-02,-6.38432949781418E-02,-5.55102564394474E-02,-1.36293798685074E-01,-1.28325313329697E-01,-1.39732763171196E-01,-7.43092522025108E-02,-3.92660833895206E-02,
-5.11583872139454E-02,-2.35740207135677E-02,-2.09645349532366E-02,-1.07717551290989E-02, 1.09807569533587E-02, 1.48481624200940E-02, 1.68268624693155E-02, 3.11791598796844E-02,-2.08189357072115E-02,-2.17408537864685E-02,-2.03941967338324E-02,-2.68692187964916E-02,-1.25685445964336E-02,
 2.61675920337439E-02, 2.02542319893837E-02, 1.73386912792921E-02,-1.11621981486678E-02,-2.19006221741438E-02,-1.32330541964620E-03,-7.21160322427750E-03, 4.63733728975058E-03, 3.36209423840046E-02, 5.23338168859482E-02, 7.47282952070236E-02, 3.96465323865414E-02, 1.88454631716013E-02,
 1.82473622262478E-02, 2.82890461385250E-02, 1.59379933029413E-02, 2.98001021146774E-02, 1.75820365548134E-02, 1.13022615551017E-04,-2.22005303949118E-02,-1.78773850202560E-02,-9.53965261578560E-03,-5.80802280455828E-03,-2.88790408521891E-02,-2.95525956898928E-02,-1.77583992481232E-02,
-1.20020741596818E-02,-1.71883609145880E-02,-1.51440035551786E-02, 8.23272950947285E-03, 2.66449004411697E-02, 1.75962075591087E-02, 3.61178927123547E-02, 2.27369107306004E-02, 5.07326703518629E-03,-1.91919889766723E-03, 1.84939019382000E-02, 2.94464193284512E-02, 1.79644040763378E-02,
 5.89253241196275E-03,-1.34796556085348E-02, 1.95670663379133E-03,-1.83217860758305E-02,-1.29447951912880E-02,-1.01386746391654E-02, 1.07328006997705E-02, 5.96637604758143E-03, 8.16291105002165E-03,-1.15864919498563E-02,-2.48577445745468E-02,-1.23819792643189E-02,-6.42563076689839E-03,
-1.09326224774122E-02, 3.62913589924574E-03, 5.24273794144392E-03,-2.45161238126457E-03,-1.87923610210419E-02,-9.08265728503466E-03,-1.76986623555422E-02,-1.76265612244606E-02, 2.54143308848143E-03, 6.11819559708238E-03, 1.10148615203798E-03,-5.74772898107767E-03,-2.94574745930731E-03,
-7.78053374961019E-03, 3.82174691185355E-03,-8.28419532626867E-03, 1.80326553527266E-03,-1.82372261770070E-03, 1.66344910394400E-03,-1.30304899066687E-02,-1.13650029525161E-02,-1.26592088490725E-02, 5.31047722324729E-03, 1.27701479941607E-02, 4.14400268346071E-03, 2.03659082762897E-03,
 1.53118809685111E-02, 8.42229928821325E-04,-2.36440217122436E-03,-3.95141821354628E-03, 1.82844023220241E-03,-2.44091334752738E-03,-1.23355697724037E-04, 4.96777752414346E-03,-1.24136367812753E-02,-8.36107321083546E-03,-6.47783745080233E-03,-4.01446921750903E-03,-2.75633274577558E-03,
 4.07321099191904E-03, 2.48882333835354E-05, 5.31308772042394E-03, 6.07215240597725E-03, 7.20542855560780E-03, 4.07648412510753E-03, 9.89387370646000E-03, 1.11154261976480E-02, 9.66589339077473E-03, 1.84082484338433E-04, 1.91333214752376E-03, 5.59650314971805E-03, 3.34151485003531E-03,
-1.05885416269302E-02,-9.53577051404864E-04, 2.31126416474581E-03, 6.78080320358276E-03, 1.03801088407636E-02, 8.88806674629450E-03, 8.33328813314438E-03, 3.27587174251676E-03, 1.46281374618411E-02, 5.08535699918866E-03,-2.58093187585473E-03,-1.48067332338542E-03,-7.84205738455057E-04,
 5.80691616050899E-04, 4.93692758027464E-04, 2.38728336989880E-03,-3.74749070033431E-03,-6.37304387055337E-04, 5.57112856768072E-04, 3.49754258058965E-03,-7.73543084505945E-04, 2.40311096422374E-03, 4.62298654019833E-03, 3.93378455191851E-03, 9.72851878032088E-04, 3.83802602300420E-04,
 5.59028051793575E-03, 7.50306702684611E-04,-1.32964784279466E-03,-4.99235698953271E-03,-9.60146356374025E-03,-8.29594302922487E-03,-8.98257363587618E-03,-4.97137242928147E-03,-1.06695694848895E-02,-4.60129836574197E-03,-1.75894307903945E-03,-2.07512849010527E-03,-1.03575247339904E-03,
-5.30823273584247E-03,-2.48248502612114E-03,-8.78510251641273E-03,-6.64978986606002E-04,-6.67825061827898E-03,-5.01646054908633E-03,-1.19734387844801E-02,-6.57283561304212E-03,-9.10557806491852E-03,-5.62931969761848E-03,-8.16778454463929E-04, 8.30528151709586E-04, 6.40276586636901E-04,
